overall	1,1,0.00011486990982712079,0.00010364842454394693
overgaard	1,0,0.00011486990982712079,5.182421227197347e-05
overnight	0,2,5.7434954913560395e-05,0.0001554726368159204
overpaying	0,1,5.7434954913560395e-05,0.00010364842454394693
oversee	2,0,0.00017230486474068118,5.182421227197347e-05
overuse	0,1,5.7434954913560395e-05,0.00010364842454394693
overwhelm	0,1,5.7434954913560395e-05,0.00010364842454394693
owe	0,1,5.7434954913560395e-05,0.00010364842454394693
own	1,12,0.00011486990982712079,0.000673714759535655
owned	2,2,0.00017230486474068118,0.0001554726368159204
owner	0,2,5.7434954913560395e-05,0.0001554726368159204
owners	0,1,5.7434954913560395e-05,0.00010364842454394693
ownership	2,0,0.00017230486474068118,5.182421227197347e-05
owns	1,0,0.00011486990982712079,5.182421227197347e-05
oxidation	0,1,5.7434954913560395e-05,0.00010364842454394693
oxley	3,0,0.00022973981965424158,5.182421227197347e-05
oxx	0,1,5.7434954913560395e-05,0.00010364842454394693
oxymoron	1,0,0.00011486990982712079,5.182421227197347e-05
ozarka	1,0,0.00011486990982712079,5.182421227197347e-05
p	7,13,0.00045947963930848316,0.0007255389718076285
paces	0,1,5.7434954913560395e-05,0.00010364842454394693
pacific	1,1,0.00011486990982712079,0.00010364842454394693
package	4,0,0.00028717477456780195,5.182421227197347e-05
padron	1,0,0.00011486990982712079,5.182421227197347e-05
page	1,20,0.00011486990982712079,0.0010883084577114428
pagemaker	0,2,5.7434954913560395e-05,0.0001554726368159204
pages	0,9,5.7434954913560395e-05,0.0005182421227197347
paid	3,2,0.00022973981965424158,0.0001554726368159204
paidtosurf	0,2,5.7434954913560395e-05,0.0001554726368159204
pain	0,2,5.7434954913560395e-05,0.0001554726368159204
painter	0,1,5.7434954913560395e-05,0.00010364842454394693
palaeo	0,1,5.7434954913560395e-05,0.00010364842454394693
pamela	2,0,0.00017230486474068118,5.182421227197347e-05
panel	0,1,5.7434954913560395e-05,0.00010364842454394693
pangs	0,1,5.7434954913560395e-05,0.00010364842454394693
paper	1,0,0.00011486990982712079,5.182421227197347e-05
papers	0,1,5.7434954913560395e-05,0.00010364842454394693
papua	0,1,5.7434954913560395e-05,0.00010364842454394693
par	0,1,5.7434954913560395e-05,0.00010364842454394693
paragraph	0,6,5.7434954913560395e-05,0.00036276948590381424
paragraphs	0,8,5.7434954913560395e-05,0.0004664179104477612
parallel	0,1,5.7434954913560395e-05,0.00010364842454394693
parents	1,0,0.00011486990982712079,5.182421227197347e-05
part	3,1,0.00022973981965424158,0.00010364842454394693
participate	2,1,0.00017230486474068118,0.00010364842454394693
participating	1,0,0.00011486990982712079,5.182421227197347e-05
participation	1,0,0.00011486990982712079,5.182421227197347e-05
particularly	2,1,0.00017230486474068118,0.00010364842454394693
parties	0,3,5.7434954913560395e-05,0.00020729684908789387
partner	0,2,5.7434954913560395e-05,0.0001554726368159204
partners	2,1,0.00017230486474068118,0.00010364842454394693
parts	0,1,5.7434954913560395e-05,0.00010364842454394693
party	2,1,0.00017230486474068118,0.00010364842454394693
paso	2,0,0.00017230486474068118,5.182421227197347e-05
pass	0,1,5.7434954913560395e-05,0.00010364842454394693
passport	0,1,5.7434954913560395e-05,0.00010364842454394693
password	4,1,0.00028717477456780195,0.00010364842454394693
past	2,1,0.00017230486474068118,0.00010364842454394693
path	1,0,0.00011486990982712079,5.182421227197347e-05
pathetic	0,1,5.7434954913560395e-05,0.00010364842454394693
pathos	0,1,5.7434954913560395e-05,0.00010364842454394693
patricia	4,0,0.00028717477456780195,5.182421227197347e-05
paul	0,2,5.7434954913560395e-05,0.0001554726368159204
paulo	5,0,0.00034460972948136237,5.182421227197347e-05
pause	0,1,5.7434954913560395e-05,0.00010364842454394693
pavluk	1,0,0.00011486990982712079,5.182421227197347e-05
pay	1,3,0.00011486990982712079,0.00020729684908789387
payback	1,0,0.00011486990982712079,5.182421227197347e-05
paying	2,0,0.00017230486474068118,5.182421227197347e-05
payments	1,5,0.00011486990982712079,0.0003109452736318408
payne	2,0,0.00017230486474068118,5.182421227197347e-05
payroll	5,0,0.00034460972948136237,5.182421227197347e-05
pbem	0,1,5.7434954913560395e-05,0.00010364842454394693
pc	0,4,5.7434954913560395e-05,0.00025912106135986734
pcenergy	3,0,0.00022973981965424158,5.182421227197347e-05
pcp	1,0,0.00011486990982712079,5.182421227197347e-05
pdx	1,0,0.00011486990982712079,5.182421227197347e-05
peace	0,3,5.7434954913560395e-05,0.00020729684908789387
peaking	0,1,5.7434954913560395e-05,0.00010364842454394693
peers	1,0,0.00011486990982712079,5.182421227197347e-05
penance	0,1,5.7434954913560395e-05,0.00010364842454394693
pennsylvania	0,3,5.7434954913560395e-05,0.00020729684908789387
pentium	0,1,5.7434954913560395e-05,0.00010364842454394693
people	4,24,0.00028717477456780195,0.0012956053067993366
per	1,7,0.00011486990982712079,0.00041459369817578774
percentage	0,2,5.7434954913560395e-05,0.0001554726368159204
perfect	1,2,0.00011486990982712079,0.0001554726368159204
perform	0,1,5.7434954913560395e-05,0.00010364842454394693
performance	5,2,0.00034460972948136237,0.0001554726368159204
performer	0,2,5.7434954913560395e-05,0.0001554726368159204
perhaps	1,2,0.00011486990982712079,0.0001554726368159204
period	5,2,0.00034460972948136237,0.0001554726368159204
persist	1,0,0.00011486990982712079,5.182421227197347e-05
persists	1,0,0.00011486990982712079,5.182421227197347e-05
person	2,12,0.00017230486474068118,0.000673714759535655
personage	0,1,5.7434954913560395e-05,0.00010364842454394693
personal	4,6,0.00028717477456780195,0.00036276948590381424
personality	0,1,5.7434954913560395e-05,0.00010364842454394693
personally	0,1,5.7434954913560395e-05,0.00010364842454394693
personnel	6,0,0.00040204468439492273,5.182421227197347e-05
persons	1,0,0.00011486990982712079,5.182421227197347e-05
perspective	7,0,0.00045947963930848316,5.182421227197347e-05
perth	0,1,5.7434954913560395e-05,0.00010364842454394693
pest	0,1,5.7434954913560395e-05,0.00010364842454394693
pete	1,0,0.00011486990982712079,5.182421227197347e-05
peter	0,3,5.7434954913560395e-05,0.00020729684908789387
petteway	1,0,0.00011486990982712079,5.182421227197347e-05
pg	7,0,0.00045947963930848316,5.182421227197347e-05
pgm	0,1,5.7434954913560395e-05,0.00010364842454394693
ph	1,2,0.00011486990982712079,0.0001554726368159204
phases	2,0,0.00017230486474068118,5.182421227197347e-05
phentermine	0,2,5.7434954913560395e-05,0.0001554726368159204
philadelphia	1,0,0.00011486990982712079,5.182421227197347e-05
philip	1,0,0.00011486990982712079,5.182421227197347e-05
phillip	1,0,0.00011486990982712079,5.182421227197347e-05
phone	2,12,0.00017230486474068118,0.000673714759535655
photo	0,1,5.7434954913560395e-05,0.00010364842454394693
photoshop	0,3,5.7434954913560395e-05,0.00020729684908789387
php	0,3,5.7434954913560395e-05,0.00020729684908789387
phrases	0,3,5.7434954913560395e-05,0.00020729684908789387
physical	4,0,0.00028717477456780195,5.182421227197347e-05
physicians	0,1,5.7434954913560395e-05,0.00010364842454394693
pibrochs	0,1,5.7434954913560395e-05,0.00010364842454394693
pick	2,1,0.00017230486474068118,0.00010364842454394693
picture	0,4,5.7434954913560395e-05,0.00025912106135986734
pictures	1,7,0.00011486990982712079,0.00041459369817578774
pierre	1,0,0.00011486990982712079,5.182421227197347e-05
pike	0,1,5.7434954913560395e-05,0.00010364842454394693
pilkington	0,1,5.7434954913560395e-05,0.00010364842454394693
pillsburywinthrop	2,0,0.00017230486474068118,5.182421227197347e-05
pilocystic	0,1,5.7434954913560395e-05,0.00010364842454394693
pilot	6,0,0.00040204468439492273,5.182421227197347e-05
pinion	1,0,0.00011486990982712079,5.182421227197347e-05
pinnacle	0,1,5.7434954913560395e-05,0.00010364842454394693
pinnamaneni	4,0,0.00028717477456780195,5.182421227197347e-05
pipe	1,0,0.00011486990982712079,5.182421227197347e-05
pipeline	3,0,0.00022973981965424158,5.182421227197347e-05
pipes	0,2,5.7434954913560395e-05,0.0001554726368159204
pitchers	0,1,5.7434954913560395e-05,0.00010364842454394693
pitifully	0,1,5.7434954913560395e-05,0.00010364842454394693
place	5,12,0.00034460972948136237,0.000673714759535655
placed	0,1,5.7434954913560395e-05,0.00010364842454394693
placement	0,2,5.7434954913560395e-05,0.0001554726368159204
places	0,1,5.7434954913560395e-05,0.00010364842454394693
plain	0,4,5.7434954913560395e-05,0.00025912106135986734
plan	7,0,0.00045947963930848316,5.182421227197347e-05
plans	2,0,0.00017230486474068118,5.182421227197347e-05
plant	1,1,0.00011486990982712079,0.00010364842454394693
planted	1,0,0.00011486990982712079,5.182421227197347e-05
plants	2,0,0.00017230486474068118,5.182421227197347e-05
platform	0,2,5.7434954913560395e-05,0.0001554726368159204
platitudes	0,1,5.7434954913560395e-05,0.00010364842454394693
platte	0,1,5.7434954913560395e-05,0.00010364842454394693
played	0,1,5.7434954913560395e-05,0.00010364842454394693
pleas	0,1,5.7434954913560395e-05,0.00010364842454394693
pleasant	1,0,0.00011486990982712079,5.182421227197347e-05
please	41,20,0.0024122681063695364,0.0010883084577114428
pleased	1,1,0.00011486990982712079,0.00010364842454394693
plentiful	0,1,5.7434954913560395e-05,0.00010364842454394693
plus	1,3,0.00011486990982712079,0.00020729684908789387
pm	31,3,0.0018379185572339326,0.00020729684908789387
po	0,1,5.7434954913560395e-05,0.00010364842454394693
point	8,6,0.0005169145942220436,0.00036276948590381424
points	1,2,0.00011486990982712079,0.0001554726368159204
policy	0,5,5.7434954913560395e-05,0.0003109452736318408
political	0,2,5.7434954913560395e-05,0.0001554726368159204
politically	1,0,0.00011486990982712079,5.182421227197347e-05
politicians	1,0,0.00011486990982712079,5.182421227197347e-05
poor	0,3,5.7434954913560395e-05,0.00020729684908789387
poors	1,0,0.00011486990982712079,5.182421227197347e-05
pops	1,1,0.00011486990982712079,0.00010364842454394693
popular	0,1,5.7434954913560395e-05,0.00010364842454394693
portion	1,0,0.00011486990982712079,5.182421227197347e-05
ports	0,1,5.7434954913560395e-05,0.00010364842454394693
position	5,1,0.00034460972948136237,0.00010364842454394693
positions	1,0,0.00011486990982712079,5.182421227197347e-05
possesses	0,1,5.7434954913560395e-05,0.00010364842454394693
possibilities	0,1,5.7434954913560395e-05,0.00010364842454394693
possibility	1,2,0.00011486990982712079,0.0001554726368159204
possible	8,5,0.0005169145942220436,0.0003109452736318408
possibly	1,0,0.00011486990982712079,5.182421227197347e-05
post	0,7,5.7434954913560395e-05,0.00041459369817578774
postal	0,1,5.7434954913560395e-05,0.00010364842454394693
posting	0,1,5.7434954913560395e-05,0.00010364842454394693
posts	0,1,5.7434954913560395e-05,0.00010364842454394693
potency	0,1,5.7434954913560395e-05,0.00010364842454394693
potential	1,4,0.00011486990982712079,0.00025912106135986734
pound	0,2,5.7434954913560395e-05,0.0001554726368159204
pounds	0,1,5.7434954913560395e-05,0.00010364842454394693
power	17,1,0.0010338291884440872,0.00010364842454394693
powered	0,2,5.7434954913560395e-05,0.0001554726368159204
powerful	0,5,5.7434954913560395e-05,0.0003109452736318408
powerquest	0,1,5.7434954913560395e-05,0.00010364842454394693
ppmfztdtet	0,1,5.7434954913560395e-05,0.00010364842454394693
practices	2,0,0.00017230486474068118,5.182421227197347e-05
prager	1,0,0.00011486990982712079,5.182421227197347e-05
pray	0,1,5.7434954913560395e-05,0.00010364842454394693
prbolem	0,1,5.7434954913560395e-05,0.00010364842454394693
pre	0,1,5.7434954913560395e-05,0.00010364842454394693
precluded	1,0,0.00011486990982712079,5.182421227197347e-05
preferences	0,2,5.7434954913560395e-05,0.0001554726368159204
preferred	0,2,5.7434954913560395e-05,0.0001554726368159204
premature	1,0,0.00011486990982712079,5.182421227197347e-05
premiere	0,2,5.7434954913560395e-05,0.0001554726368159204
premium	0,3,5.7434954913560395e-05,0.00020729684908789387
premiums	0,2,5.7434954913560395e-05,0.0001554726368159204
preneur	0,1,5.7434954913560395e-05,0.00010364842454394693
prepared	0,2,5.7434954913560395e-05,0.0001554726368159204
preposition	0,1,5.7434954913560395e-05,0.00010364842454394693
presas	2,0,0.00017230486474068118,5.182421227197347e-05
presccription	0,1,5.7434954913560395e-05,0.00010364842454394693
prescriptions	0,1,5.7434954913560395e-05,0.00010364842454394693
presence	2,0,0.00017230486474068118,5.182421227197347e-05
present	2,0,0.00017230486474068118,5.182421227197347e-05
presented	0,1,5.7434954913560395e-05,0.00010364842454394693
president	6,0,0.00040204468439492273,5.182421227197347e-05
press	1,2,0.00011486990982712079,0.0001554726368159204
pressure	3,2,0.00022973981965424158,0.0001554726368159204
pressured	2,0,0.00017230486474068118,5.182421227197347e-05
presumably	0,1,5.7434954913560395e-05,0.00010364842454394693
presumed	1,0,0.00011486990982712079,5.182421227197347e-05
pretty	4,0,0.00028717477456780195,5.182421227197347e-05
prevatt	4,0,0.00028717477456780195,5.182421227197347e-05
prevent	0,1,5.7434954913560395e-05,0.00010364842454394693
previous	9,0,0.0005743495491356039,5.182421227197347e-05
previously	1,1,0.00011486990982712079,0.00010364842454394693
prez	1,0,0.00011486990982712079,5.182421227197347e-05
price	9,14,0.0005743495491356039,0.000777363184079602
prices	2,5,0.00017230486474068118,0.0003109452736318408
pricing	2,2,0.00017230486474068118,0.0001554726368159204
pricked	0,1,5.7434954913560395e-05,0.00010364842454394693
pride	1,0,0.00011486990982712079,5.182421227197347e-05
priicce	0,1,5.7434954913560395e-05,0.00010364842454394693
priice	0,1,5.7434954913560395e-05,0.00010364842454394693
priices	0,1,5.7434954913560395e-05,0.00010364842454394693
prilosec	0,1,5.7434954913560395e-05,0.00010364842454394693
primary	3,0,0.00022973981965424158,5.182421227197347e-05
principal	2,0,0.00017230486474068118,5.182421227197347e-05
principle	0,1,5.7434954913560395e-05,0.00010364842454394693
print	0,1,5.7434954913560395e-05,0.00010364842454394693
printable	0,2,5.7434954913560395e-05,0.0001554726368159204
printer	23,0,0.0013784389179254495,5.182421227197347e-05
prior	7,0,0.00045947963930848316,5.182421227197347e-05
priscilla	1,0,0.00011486990982712079,5.182421227197347e-05
privacy	0,5,5.7434954913560395e-05,0.0003109452736318408
private	0,5,5.7434954913560395e-05,0.0003109452736318408
privileged	1,0,0.00011486990982712079,5.182421227197347e-05
pro	0,1,5.7434954913560395e-05,0.00010364842454394693
probably	1,4,0.00011486990982712079,0.00025912106135986734
problem	1,2,0.00011486990982712079,0.0001554726368159204
problematic	1,0,0.00011486990982712079,5.182421227197347e-05
problems	1,3,0.00011486990982712079,0.00020729684908789387
procedures	2,0,0.00017230486474068118,5.182421227197347e-05
proceed	0,2,5.7434954913560395e-05,0.0001554726368159204
proceeds	1,0,0.00011486990982712079,5.182421227197347e-05
process	6,5,0.00040204468439492273,0.0003109452736318408
processed	0,1,5.7434954913560395e-05,0.00010364842454394693
processes	2,0,0.00017230486474068118,5.182421227197347e-05
processing	4,4,0.00028717477456780195,0.00025912106135986734
processor	0,1,5.7434954913560395e-05,0.00010364842454394693
procrustes	0,1,5.7434954913560395e-05,0.00010364842454394693
procurement	2,0,0.00017230486474068118,5.182421227197347e-05
produce	0,2,5.7434954913560395e-05,0.0001554726368159204
producer	0,1,5.7434954913560395e-05,0.00010364842454394693
producers	2,0,0.00017230486474068118,5.182421227197347e-05
producing	1,0,0.00011486990982712079,5.182421227197347e-05
product	2,28,0.00017230486474068118,0.0015029021558872306
production	6,2,0.00040204468439492273,0.0001554726368159204
products	6,12,0.00040204468439492273,0.000673714759535655
professional	0,12,5.7434954913560395e-05,0.000673714759535655
professionals	2,0,0.00017230486474068118,5.182421227197347e-05
professor	0,1,5.7434954913560395e-05,0.00010364842454394693
profile	2,1,0.00017230486474068118,0.00010364842454394693
profit	0,5,5.7434954913560395e-05,0.0003109452736318408
profitbanners	0,3,5.7434954913560395e-05,0.00020729684908789387
profits	0,1,5.7434954913560395e-05,0.00010364842454394693
program	1,2,0.00011486990982712079,0.0001554726368159204
programs	2,7,0.00017230486474068118,0.00041459369817578774
progress	2,0,0.00017230486474068118,5.182421227197347e-05
prohibited	1,0,0.00011486990982712079,5.182421227197347e-05
project	7,9,0.00045947963930848316,0.0005182421227197347
projects	2,0,0.00017230486474068118,5.182421227197347e-05
proliferation	2,0,0.00017230486474068118,5.182421227197347e-05
prominent	0,2,5.7434954913560395e-05,0.0001554726368159204
promise	0,1,5.7434954913560395e-05,0.00010364842454394693
promised	0,1,5.7434954913560395e-05,0.00010364842454394693
promising	0,1,5.7434954913560395e-05,0.00010364842454394693
promote	0,2,5.7434954913560395e-05,0.0001554726368159204
promoting	0,2,5.7434954913560395e-05,0.0001554726368159204
prompt	0,1,5.7434954913560395e-05,0.00010364842454394693
properly	0,2,5.7434954913560395e-05,0.0001554726368159204
property	0,2,5.7434954913560395e-05,0.0001554726368159204
proposal	2,4,0.00017230486474068118,0.00025912106135986734
proposed	2,0,0.00017230486474068118,5.182421227197347e-05
prosper	0,1,5.7434954913560395e-05,0.00010364842454394693
prostaff	1,0,0.00011486990982712079,5.182421227197347e-05
protest	2,0,0.00017230486474068118,5.182421227197347e-05
protesting	1,0,0.00011486990982712079,5.182421227197347e-05
prove	0,2,5.7434954913560395e-05,0.0001554726368159204
provide	7,6,0.00045947963930848316,0.00036276948590381424
provided	0,3,5.7434954913560395e-05,0.00020729684908789387
provider	0,2,5.7434954913560395e-05,0.0001554726368159204
providers	0,2,5.7434954913560395e-05,0.0001554726368159204
providing	1,1,0.00011486990982712079,0.00010364842454394693
province	0,1,5.7434954913560395e-05,0.00010364842454394693
proxy	0,7,5.7434954913560395e-05,0.00041459369817578774
prozac	0,1,5.7434954913560395e-05,0.00010364842454394693
prriicegreat	0,1,5.7434954913560395e-05,0.00010364842454394693
ps	0,1,5.7434954913560395e-05,0.00010364842454394693
pst	1,0,0.00011486990982712079,5.182421227197347e-05
pting	0,1,5.7434954913560395e-05,0.00010364842454394693
pts	1,0,0.00011486990982712079,5.182421227197347e-05
public	1,0,0.00011486990982712079,5.182421227197347e-05
publicity	0,1,5.7434954913560395e-05,0.00010364842454394693
published	0,3,5.7434954913560395e-05,0.00020729684908789387
publishing	0,2,5.7434954913560395e-05,0.0001554726368159204
puc	2,0,0.00017230486474068118,5.182421227197347e-05
pull	4,1,0.00028717477456780195,0.00010364842454394693
pulled	1,0,0.00011486990982712079,5.182421227197347e-05
pulling	1,0,0.00011486990982712079,5.182421227197347e-05
pulp	1,0,0.00011486990982712079,5.182421227197347e-05
purchase	4,5,0.00028717477456780195,0.0003109452736318408
purchased	0,1,5.7434954913560395e-05,0.00010364842454394693
purchases	2,1,0.00017230486474068118,0.00010364842454394693
purchasing	1,1,0.00011486990982712079,0.00010364842454394693
pure	0,1,5.7434954913560395e-05,0.00010364842454394693
purpose	3,3,0.00022973981965424158,0.00020729684908789387
pursuing	1,0,0.00011486990982712079,5.182421227197347e-05
pushed	0,1,5.7434954913560395e-05,0.00010364842454394693
pushes	0,1,5.7434954913560395e-05,0.00010364842454394693
pushing	0,1,5.7434954913560395e-05,0.00010364842454394693
put	3,8,0.00022973981965424158,0.0004664179104477612
putpeel	0,6,5.7434954913560395e-05,0.00036276948590381424
puts	1,0,0.00011486990982712079,5.182421227197347e-05
pwarden	1,0,0.00011486990982712079,5.182421227197347e-05
q	2,3,0.00017230486474068118,0.00020729684908789387
qualification	0,1,5.7434954913560395e-05,0.00010364842454394693
qualified	0,1,5.7434954913560395e-05,0.00010364842454394693
quality	4,8,0.00028717477456780195,0.0004664179104477612
qualityproducts	0,1,5.7434954913560395e-05,0.00010364842454394693
quark	0,1,5.7434954913560395e-05,0.00010364842454394693
quasi	1,0,0.00011486990982712079,5.182421227197347e-05
queensland	0,2,5.7434954913560395e-05,0.0001554726368159204
question	0,7,5.7434954913560395e-05,0.00041459369817578774
questions	17,15,0.0010338291884440872,0.0008291873963515755
quick	1,0,0.00011486990982712079,5.182421227197347e-05
quickens	0,1,5.7434954913560395e-05,0.00010364842454394693
quickly	2,3,0.00017230486474068118,0.00020729684908789387
quite	2,1,0.00017230486474068118,0.00010364842454394693
quitting	0,1,5.7434954913560395e-05,0.00010364842454394693
quoted	2,2,0.00017230486474068118,0.0001554726368159204
quotes	0,3,5.7434954913560395e-05,0.00020729684908789387
r	2,13,0.00017230486474068118,0.0007255389718076285
rabey	1,0,0.00011486990982712079,5.182421227197347e-05
rac	1,0,0.00011486990982712079,5.182421227197347e-05
race	0,1,5.7434954913560395e-05,0.00010364842454394693
rail	0,3,5.7434954913560395e-05,0.00020729684908789387
railing	0,1,5.7434954913560395e-05,0.00010364842454394693
raise	0,2,5.7434954913560395e-05,0.0001554726368159204
raised	0,2,5.7434954913560395e-05,0.0001554726368159204
raises	0,2,5.7434954913560395e-05,0.0001554726368159204
raising	0,1,5.7434954913560395e-05,0.00010364842454394693
ram	0,1,5.7434954913560395e-05,0.00010364842454394693
ramupgradeable	0,1,5.7434954913560395e-05,0.00010364842454394693
ran	0,2,5.7434954913560395e-05,0.0001554726368159204
ranch	8,0,0.0005169145942220436,5.182421227197347e-05
randall	2,0,0.00017230486474068118,5.182421227197347e-05
randle	1,0,0.00011486990982712079,5.182421227197347e-05
randomly	0,1,5.7434954913560395e-05,0.00010364842454394693
randy	1,0,0.00011486990982712079,5.182421227197347e-05
ranen	1,0,0.00011486990982712079,5.182421227197347e-05
range	0,2,5.7434954913560395e-05,0.0001554726368159204
rankings	1,0,0.00011486990982712079,5.182421227197347e-05
rapidly	0,1,5.7434954913560395e-05,0.00010364842454394693
rare	0,1,5.7434954913560395e-05,0.00010364842454394693
rat	0,2,5.7434954913560395e-05,0.0001554726368159204
rate	18,5,0.0010912641433576474,0.0003109452736318408
rated	0,2,5.7434954913560395e-05,0.0001554726368159204
rates	2,3,0.00017230486474068118,0.00020729684908789387
rather	1,3,0.00011486990982712079,0.00020729684908789387
rating	0,2,5.7434954913560395e-05,0.0001554726368159204
ratio	0,1,5.7434954913560395e-05,0.00010364842454394693
ravi	6,0,0.00040204468439492273,5.182421227197347e-05
ray	3,0,0.00022973981965424158,5.182421227197347e-05
raymond	7,0,0.00045947963930848316,5.182421227197347e-05
rd	1,0,0.00011486990982712079,5.182421227197347e-05
re	23,9,0.0013784389179254495,0.0005182421227197347
rea	0,1,5.7434954913560395e-05,0.00010364842454394693
reach	2,3,0.00017230486474068118,0.00020729684908789387
reached	1,1,0.00011486990982712079,0.00010364842454394693
reaching	1,0,0.00011486990982712079,5.182421227197347e-05
read	0,16,5.7434954913560395e-05,0.0008810116086235489
reader	0,23,5.7434954913560395e-05,0.0012437810945273632
readers	0,3,5.7434954913560395e-05,0.00020729684908789387
readies	0,1,5.7434954913560395e-05,0.00010364842454394693
reading	0,1,5.7434954913560395e-05,0.00010364842454394693
reado	0,1,5.7434954913560395e-05,0.00010364842454394693
reads	0,2,5.7434954913560395e-05,0.0001554726368159204
ready	2,3,0.00017230486474068118,0.00020729684908789387
real	0,10,5.7434954913560395e-05,0.0005700663349917081
realize	0,1,5.7434954913560395e-05,0.00010364842454394693
really	3,4,0.00022973981965424158,0.00025912106135986734
rear	0,1,5.7434954913560395e-05,0.00010364842454394693
reason	2,3,0.00017230486474068118,0.00020729684908789387
reasonable	0,2,5.7434954913560395e-05,0.0001554726368159204
reasons	0,1,5.7434954913560395e-05,0.00010364842454394693
reassigned	1,0,0.00011486990982712079,5.182421227197347e-05
rebel	0,2,5.7434954913560395e-05,0.0001554726368159204
rebels	0,2,5.7434954913560395e-05,0.0001554726368159204
recap	2,1,0.00017230486474068118,0.00010364842454394693
receipt	3,2,0.00022973981965424158,0.0001554726368159204
receipts	0,1,5.7434954913560395e-05,0.00010364842454394693
receive	2,8,0.00017230486474068118,0.0004664179104477612
received	3,2,0.00022973981965424158,0.0001554726368159204
receives	3,0,0.00022973981965424158,5.182421227197347e-05
receiving	0,4,5.7434954913560395e-05,0.00025912106135986734
recent	2,1,0.00017230486474068118,0.00010364842454394693
recently	4,0,0.00028717477456780195,5.182421227197347e-05
reception	1,0,0.00011486990982712079,5.182421227197347e-05
recieved	0,1,5.7434954913560395e-05,0.00010364842454394693
recipient	2,0,0.00017230486474068118,5.182421227197347e-05
reclaimers	0,1,5.7434954913560395e-05,0.00010364842454394693
recognition	0,1,5.7434954913560395e-05,0.00010364842454394693
recognizing	3,0,0.00022973981965424158,5.182421227197347e-05
recommend	1,0,0.00011486990982712079,5.182421227197347e-05
recommendations	3,1,0.00022973981965424158,0.00010364842454394693
record	2,0,0.00017230486474068118,5.182421227197347e-05
recorded	0,1,5.7434954913560395e-05,0.00010364842454394693
recover	2,0,0.00017230486474068118,5.182421227197347e-05
recovery	1,1,0.00011486990982712079,0.00010364842454394693
recruiting	2,1,0.00017230486474068118,0.00010364842454394693
red	0,2,5.7434954913560395e-05,0.0001554726368159204
redesign	0,2,5.7434954913560395e-05,0.0001554726368159204
redesigns	0,1,5.7434954913560395e-05,0.00010364842454394693
redhat	0,1,5.7434954913560395e-05,0.00010364842454394693
reduce	0,1,5.7434954913560395e-05,0.00010364842454394693
reduced	0,1,5.7434954913560395e-05,0.00010364842454394693
reduces	0,2,5.7434954913560395e-05,0.0001554726368159204
reduction	2,1,0.00017230486474068118,0.00010364842454394693
reference	0,1,5.7434954913560395e-05,0.00010364842454394693
references	0,1,5.7434954913560395e-05,0.00010364842454394693
referred	1,1,0.00011486990982712079,0.00010364842454394693
reflect	1,0,0.00011486990982712079,5.182421227197347e-05
reflected	1,0,0.00011486990982712079,5.182421227197347e-05
reflections	0,1,5.7434954913560395e-05,0.00010364842454394693
reflux	0,1,5.7434954913560395e-05,0.00010364842454394693
refugee	0,2,5.7434954913560395e-05,0.0001554726368159204
refuse	0,1,5.7434954913560395e-05,0.00010364842454394693
regard	5,2,0.00034460972948136237,0.0001554726368159204
regarding	2,0,0.00017230486474068118,5.182421227197347e-05
regardless	3,0,0.00022973981965424158,5.182421227197347e-05
regards	4,0,0.00028717477456780195,5.182421227197347e-05
regina	0,6,5.7434954913560395e-05,0.00036276948590381424
region	5,1,0.00034460972948136237,0.00010364842454394693
regional	8,0,0.0005169145942220436,5.182421227197347e-05
regions	4,1,0.00028717477456780195,0.00010364842454394693
registered	2,1,0.00017230486474068118,0.00010364842454394693
regretful	0,1,5.7434954913560395e-05,0.00010364842454394693
regulations	3,0,0.00022973981965424158,5.182421227197347e-05
reins	0,1,5.7434954913560395e-05,0.00010364842454394693
reiterate	1,0,0.00011486990982712079,5.182421227197347e-05
rejoice	0,1,5.7434954913560395e-05,0.00010364842454394693
related	1,0,0.00011486990982712079,5.182421227197347e-05
relates	0,1,5.7434954913560395e-05,0.00010364842454394693
relating	2,0,0.00017230486474068118,5.182421227197347e-05
relations	3,0,0.00022973981965424158,5.182421227197347e-05
relationship	2,2,0.00017230486474068118,0.0001554726368159204
relative	2,0,0.00017230486474068118,5.182421227197347e-05
released	0,2,5.7434954913560395e-05,0.0001554726368159204
releases	0,2,5.7434954913560395e-05,0.0001554726368159204
relegated	0,1,5.7434954913560395e-05,0.00010364842454394693
reliant	3,0,0.00022973981965424158,5.182421227197347e-05
reliantenergy	3,0,0.00022973981965424158,5.182421227197347e-05
relieved	0,1,5.7434954913560395e-05,0.00010364842454394693
relieves	0,1,5.7434954913560395e-05,0.00010364842454394693
remain	0,1,5.7434954913560395e-05,0.00010364842454394693
remainder	2,0,0.00017230486474068118,5.182421227197347e-05
remaining	2,1,0.00017230486474068118,0.00010364842454394693
remember	3,4,0.00022973981965424158,0.00025912106135986734
remind	0,1,5.7434954913560395e-05,0.00010364842454394693
reminder	1,0,0.00011486990982712079,5.182421227197347e-05
removal	0,1,5.7434954913560395e-05,0.00010364842454394693
remove	0,4,5.7434954913560395e-05,0.00025912106135986734
removed	0,2,5.7434954913560395e-05,0.0001554726368159204
removes	0,1,5.7434954913560395e-05,0.00010364842454394693
removing	0,1,5.7434954913560395e-05,0.00010364842454394693
